0-15(%),65+(%),% Couple household with dependent children,White (%),Private rented (%),Household spaces with at least one usual resident (%),Unemployment Rate,% Highest level of qualification: Level 4 qualifications and above,Median Annual Household Income estimate (?),fire,Population density
10.80917874,3.623188406,12.53196931,72.70531401,37.6,97.02233251,4.682539683,65.6,55789.46981,2,134.3065693
19.20991479,11.30906274,13.4502924,72.73431448,6.4,99.03474903,11.42410016,20.2,27174.71063,0,65.5662773
8.834665545,6.647034077,6.231155779,71.09802272,35.6,96.41472868,5.185185185,51.8,39098.74805,8,84.08206579
8.668877309,6.442444339,6.890130354,69.91946945,38.6,95.04424779,5.335068315,59,43474.7359,4,90.02132196
10.68917018,14.20534459,5.302096178,65.47116737,23.8,90.11111111,7.692307692,52.9,42426.96867,4,60.40781648
9.836065574,6.184798808,5.986696231,54.39642325,22.2,93.95833333,8.204334365,39.2,39337.98184,5,95.44807966
12.05405405,4,10.16746411,54.48648649,38.8,95.87155963,5.630452022,59.1,38972.3485,6,120.8360549
16.41943734,5.933503836,11.68122271,59.64194373,29,94.62809917,7.890365449,46,31723.94419,9,162.9166667
13.17567568,4.198841699,9.566968781,60.66602317,33.2,95.11494253,7.280832095,52.9,33603.57001,12,68.54118425
4.410585405,1.523656776,4.992199688,76.58380112,57.3,88.4137931,1.230769231,83.8,66075.17427,6,310.9725686
5.176876618,3.623813632,7.19754977,85.07333909,47.8,86.26155878,1.658031088,78.7,71071.84977,4,285.4679803
5.288461538,2.323717949,7.589285714,78.76602564,53.4,83.89513109,2.935606061,80.2,68055.06982,2,282.3529412
9.177820268,3.250478011,9.633649932,69.66220523,46.3,83.75,3.075644223,67.7,51382.24584,5,127.6647681
8.790383171,1.352366642,7.294832827,68.74530428,50.5,95.77874818,3.368623677,74.9,53939.93558,4,220.3642384
4.424778761,3.805309735,6.456456456,80.88495575,52.3,82.52788104,2.328042328,79,71087.3452,2,321.0227273
24.5398773,5.521472393,13.04347826,51.8404908,12.3,95.69583931,9.813664596,31.1,24864.55828,4,199.2665037
15.48913043,4.510869565,8.59030837,61.84782609,31.4,94.48491155,8.34767642,52,33790.83347,4,132.8519856
14.90132904,9.101892872,9.2495637,65.203383,15,97.36618522,7.854785479,43.9,30338.53021,14,106.9797501
16.88311688,12.27272727,12.51778094,66.68831169,16.1,98.32167832,9.489051095,33.8,27534.03847,3,134.7331584
19.1399152,6.056935191,11.36044881,59.41853422,16.4,98.20936639,9.401709402,38.8,27936.28287,9,137.8130217
18.13671444,5.016538037,11.64556962,48.56670342,20.3,98.25870647,9.219190969,48,28985.1342,10,234.9740933
22.85906945,6.540795684,13.38709677,39.58192852,16.9,98.88357257,11.84210526,34.7,25181.1089,3,272.6102941
10.38481813,6.220347918,7.456140351,63.099631,33.6,95.79831933,4.921875,56.5,40423.3613,3,202.6709402
17.89859499,8.124618204,13.54723708,42.57788638,16.6,98.42105263,8.209959623,41.4,25670.8995,7,137.4475231
13.39686099,9.304932735,7.292954265,59.19282511,29.7,96.65471924,7.892204042,44.1,33404.05274,8,106.5710872
10.14925373,7.343283582,6.493506494,55.70149254,29.4,98.15864023,5.268595041,46.8,30278.72851,8,88.0189175
10.91283459,8.373369938,6.611570248,70.21276596,20.9,96.28647215,7.651991614,47.3,32028.85993,7,155.1650692
17.2815534,7.669902913,11.02272727,56.99029126,24.4,96.069869,6.141868512,43,31159.53979,9,48.33411544
17.64318631,10.20408163,8.86981402,56.94535879,17.5,95.62243502,10.75268817,36.8,26611.08404,8,104.5423262
21.73913043,9.604153147,12.12598425,62.88124594,18.6,98.14528594,9.314359638,29.9,25821.31819,4,116.7424242
25.32274081,7.249255214,14.76426799,49.35451837,23.7,98.89570552,12.00828157,30.3,23980.34435,14,207.8431373
12.05811138,6.489104116,12.03090508,71.18644068,34.7,96.485623,6.162876009,50.5,40997.38865,5,110.1333333
14.86666667,5.333333333,13.17365269,68.73333333,25.4,98.09104258,6.461538462,48,40999.30436,1,61.57635468
6.945261919,2.23660977,8.888888889,74.22012949,44.9,92.53246753,3.131828114,70.9,59188.08321,7,121.0976479
5.447209146,1.950235373,6.797583082,64.5595158,53.3,95.38904899,2.84728214,72.5,53474.80102,2,47.41709184
18.20094687,10.0473435,10.44585987,57.18043135,30.2,96.79408138,7.945205479,44.9,29919.4139,19,194.3762781
5.365853659,2.547425474,9.420289855,68.02168022,44.9,95.66724437,2.351834431,55.7,59465.64766,3,195.8598726
9.787508049,3.99227302,6.539509537,55.31229878,41.8,95.44863459,5.100182149,62.4,38084.87907,7,161.7708333
22.60424287,6.656912948,11.6575592,34.08924653,19.3,98.03571429,8.908045977,33.5,24686.29716,14,225.2059308
17.84064665,4.792147806,14.83113069,37.3556582,29.8,96.18644068,7.172557173,36.4,25697.43736,11,101.8823529
15.96889952,11.42344498,8.875,63.75598086,16.8,94.56264775,10.30235162,26.8,24781.29142,10,129.3116783
19.76446493,4.096262161,13.55353075,56.7844342,27.6,97.55555556,8.986784141,36.5,26553.80921,15,131.6925152
24.4017094,2.179487179,17.60869565,51.15384615,30.8,99.03121636,11.09456441,35.7,29009.64449,11,109.0400746
15.71261682,13.84345794,9.842519685,70.3271028,16.8,98.57697283,10.53268765,22.8,23047.08535,11,115.8322057
13.76281113,13.32357247,10.51752922,79.64860908,17.9,98.84488449,7.853403141,30.6,30204.21757,5,114.3096234
21.86234818,13.11740891,12.02185792,53.76518219,9.1,98.56373429,13.74570447,23.2,22045.84396,5,68.49694953
20.37141249,12.71806415,14.05835544,58.75070343,13.5,99.47229551,10.21377672,24.9,23904.25747,6,129.4246176
18.33333333,10.05376344,10.74481074,63.22580645,17.5,98.31932773,12.3857868,27.5,22662.4871,9,154.4850498
21.08508015,11.83723798,11.4992722,57.45992602,13.1,95.41666667,11.27819549,27,24050.53128,13,72.31386536
16.37144391,7.461084273,10.18276762,59.74235105,33.4,97.57961783,6.519654842,42,28598.78056,3,147.0402526
19.90220049,11.83374083,10.81382386,44.84107579,16.4,98.67986799,10.5046344,26.5,22990.0756,30,170.558799
14.53449431,7.970529136,9.163987138,52.64567984,24.1,94.52887538,10.08303677,33.9,25033.21278,8,105.7365439
14.39287389,9.751523676,9.656652361,56.77449602,39.6,98.93842887,9.127625202,36.9,26859.64981,6,108.5496183
11.75236097,8.656873033,6.611570248,60.23084995,25,98.48837209,8.091908092,31.2,26183.93947,14,98.24742268
17.85714286,4.400510204,14.53396524,51.91326531,34.6,98.29192547,8.565072303,38.3,28524.11665,9,183.1775701
25.16853933,7.303370787,16.47058824,35.78651685,8.5,99.12536443,10.89449541,31,21336.14177,3,161.5245009
21.86746988,7.34939759,18.31187411,50.96385542,20.3,98.31223629,10.51401869,24.6,24293.3763,6,216.1458333
23.12633833,8.35117773,12.94964029,50.96359743,12.2,99.46332737,10.24531025,24.9,25314.86672,5,199.2887624
24.12868633,8.512064343,11.52542373,43.36461126,14.4,98.16971714,10.73919107,29,24665.24109,4,202.4423338
17.12427746,8.815028902,6.233062331,56.21387283,14.8,99.06040268,11.2195122,40.8,27442.6244,8,215.576324
11.64537941,9.992486852,9.810126582,70.62359128,24.4,95.75757576,7.665505226,49.5,36197.70797,0,142.2008547
19.20943135,6.588072122,12.12624585,54.43828017,21.9,98.04560261,9.681093394,41,28553.33483,8,164.0500569
10.34692635,5.295191722,6.831395349,60.43822276,39.8,91.12582781,6.602870813,47.8,31390.49749,7,184.3995511
14.78117258,8.092485549,9.309791332,47.23369116,29.4,91.75257732,10.42296073,36.8,27102.35951,3,291.8072289
18.83757135,5.864037364,13.01369863,45.71873378,24.5,97.98657718,9.519408503,33,28017.93065,9,43.46943379
19.01081917,8.861411643,13.82550336,43.8433797,28.2,98.80636605,9.753593429,28.6,24598.43129,17,189.7360704
25.81540597,7.911172797,15.42857143,25.46842471,8.2,99.62049336,15.05065123,23.9,21872.94415,9,270.3564728
31.4538419,6.633499171,21.38157895,28.24765064,7.1,99.50900164,18.59872611,22.3,21304.40403,18,283.9874411
23.8170347,8.832807571,15.54192229,33.35962145,10,99.79591837,10.88435374,22,22900.97625,12,227.2401434
23.48300971,5.218446602,14.80362538,35.98300971,18.6,98.51190476,12.90726817,25.9,22424.37273,6,277.4410774
22.47459653,6.455469217,13.5,32.21757322,9.2,97.24473258,16.10738255,26.1,21714.72906,10,287.9518072
23.68775236,7.940780619,15.88946459,37.28129206,10.2,97.96954315,11.97183099,24.5,23682.85287,13,74.18871692
21.94679565,5.3808948,12.88515406,44.19588875,22,98.48275862,8.913043478,35.3,26683.8462,11,227.1978022
21.27272727,8,12.31393775,52.24242424,20,99.32795699,10.34482759,29.6,24871.13003,17,186.2302483
17.23342939,6.109510086,13.15068493,51.87319885,25.1,98.64864865,9.182736455,46.2,31953.52939,6,146.1668071
16.09257266,5.866523143,8.769633508,57.3196986,36.9,96.46464646,6.887298748,39.8,29008.1921,18,65.37649543
15.31456954,18.29470199,6.618962433,51.65562914,12,99.64349376,9.484193012,25.1,22650.14054,9,153.1051965
25.91943958,6.888499708,14.92063492,31.81552831,8.7,87.01657459,11.75115207,26.7,24274.00004,16,199.6503497
17.96554553,6.726825267,12.5,53.1583265,21.2,97.52066116,9.33908046,41.3,30056.93531,2,159.5549738
27.2007913,7.912957468,13.83561644,27.79426311,10,99.59072306,15.38461538,22.2,21980.90733,7,172.2316865
22.29822161,10.12311902,13.36302895,35.70451436,16.9,98.68131868,12.00361011,29.2,23795.39192,13,56.72529747
28.7755102,4.081632653,16.80555556,29.18367347,13.9,99.31034483,14.07563025,28.7,23651.87778,10,79.93474715
25.37523452,7.739212008,18.33550065,30.20637899,12.2,98.84318766,12.81310212,30.3,24447.00171,11,149.1952414
26.0111023,8.24742268,15.59633028,23.71134021,9.4,99.543379,11.36363636,23.7,23426.53198,7,157.8222778
28.77742947,6.332288401,17.3380035,22.50783699,7.5,99.30434783,13.74819103,25.4,22220.50032,21,194.9877751
28.78787879,4.829545455,18.2320442,19.03409091,11.2,99.04240766,12.94466403,30.3,23917.6191,9,184.938704
24.86011191,3.956834532,13.91862955,33.05355715,22.5,98.41938883,10.66471877,37.1,27397.83117,7,177.8251599
24.81884058,5.917874396,15.18151815,26.08695652,17,99.50738916,11.8226601,29.2,24329.68713,1,158.3173996
22.81390135,9.417040359,15.21126761,27.52242152,14.6,98.74826147,13.55735805,27.9,23811.82983,13,194.5474373
25.03778338,4.534005038,16.17250674,37.12846348,18.2,98.67021277,10.26827012,39.4,27207.92138,4,176.916221
17.21461187,4.931506849,12.65060241,47.89954338,28.1,98.80952381,9.775019395,40.6,29571.49858,12,145.1292247
16.67605634,9.802816901,12.83354511,51.94366197,17.3,98.49812265,8.49609375,39.8,28964.53759,20,159.1928251
23.28339576,9.051186017,11.02603369,33.95755306,11.8,100,12.51629726,27.8,23927.50258,13,184.562212
22.52994012,10.70359281,16.5085389,41.76646707,14.2,99.81060606,12.00607903,26.3,24901.61894,8,151.4739229
17.90540541,6.081081081,12.25071225,49.54954955,24.1,99.29278642,7.183908046,44.6,31843.36284,4,118.6372745
26.37540453,6.364617044,14.75195822,31.17583603,9.7,99.48051948,11.63043478,33,23746.78225,7,213.3486766
16.90622861,7.049965777,10.99554235,41.68377823,23.8,98.24817518,12.45376079,31.9,25342.38157,7,122.4643755
21.49191445,6.677099635,10.23142509,39.12363067,20.5,99.51515152,9.847036329,35.4,26243.41987,13,138.2119683
22.61410788,7.002074689,14.96259352,26.76348548,19.1,98.52579853,11.47378833,27.9,22654.70514,13,242.5157233
21.78496135,9.135628953,11.2962963,35.69922699,16.7,99.63099631,10.041841,31.1,25589.76435,8,132.9906542
22.83979449,6.912657637,12.12871287,27.09014479,12.6,99.50738916,15.03267974,29.3,24627.88463,10,213.247012
23.13237221,5.111402359,15.9733777,31.71690695,24,98.84868421,11.17861482,32.4,25728.61517,7,118.6625194
20.83140878,7.344110855,13.11672684,29.97690531,20.6,98.11097993,11.74978867,32,26035.88324,11,93.07824592
23.32418659,7.095256762,14.57446809,38.92591141,19.9,98.42931937,11.93675889,28.4,24054.08912,13,146.1891117
15.67351027,10.2653981,11.44859813,43.26489735,25.4,98.84526559,10.36315323,36.2,26292.35335,13,121.1771845
19.74148061,8.989424207,12.05298013,35.19388954,12.7,99.08136483,14.36464088,27.3,24631.91343,6,134.7585115
17.68707483,7.643057223,11.13189897,46.69867947,23.5,99.07321594,9.127789047,40.9,27523.55418,11,127.5650842
23.39181287,9.761583446,13.71882086,32.56860099,17.9,98.98989899,14.05810684,29.9,23713.83481,23,144.7265625
16.66666667,8.587398374,12.30569948,48.1199187,24.9,98.34394904,13.11619718,36.3,28400.91605,13,129.98679
15.37628587,8.879263671,14.25,65.34921494,29.9,95.57945042,5.748175182,52.4,42164.22715,12,78.46219201
16.7752443,8.143322476,16.20498615,61.1834962,23.5,97.43589744,8.781362007,49.2,37303.78697,9,126.510989
18.96907216,7.731958763,11.71393342,38.96907216,15.3,98.7819732,11.09107304,39.3,28094.69634,14,199.1786448
14.6440678,6.372881356,15.95092025,74.57627119,33.1,97.31343284,4.95951417,62.2,47455.9943,5,79.90249187
15.23216308,9.626274066,14.28571429,68.85617214,27.9,98.39704069,4.394618834,59.1,46705.90414,4,102.1399653
14.85714286,7.657142857,14.6373057,63.71428571,26.6,96.13947696,6.044444444,54.2,43864.59019,7,83.77213978
21.00755668,10.12594458,14.81927711,48.5138539,28.1,97.18969555,8.19047619,40.2,28342.77277,13,119.3625977
14.49719245,10.00510465,14.52184179,60.38795304,22.8,96.68949772,6.191687871,51,37387.54221,8,111.4334471
18.16393443,7.606557377,18.88,66.8852459,26.4,97.20062208,6.465067779,55.8,45520.23566,3,135.7969724
23.01991663,5.650764243,16.3507109,47.29041223,18,97.34717416,8.368915457,43.9,29678.06927,15,151.4025245
17.70334928,8.718766614,13.58760429,44.39128123,22.5,98.12865497,8.294062205,34.6,27485.58091,8,115.896488
23.59033372,10.81703107,12.39554318,42.57767549,9.7,99.03448276,10.05154639,26.7,25192.15963,5,88.9457523
22.55282449,4.915912031,17.65350877,47.00301854,19.4,98.7012987,7.496136012,43.5,32086.96352,9,169.5175439
23.39240506,9.367088608,15.96534653,45.46835443,20.8,98.89840881,9.62888666,31.7,26659.4916,14,120.5738706
21.49487054,14.89985344,12.66586248,40.0097704,12.1,99.16267943,11.15789474,30.3,26309.88462,10,109.1733333
27.53623188,4.281949934,15.47420965,27.99736495,8.5,97.09208401,14.23312883,29.2,25046.56078,13,243.6597111
25.51724138,7.711598746,16.47446458,35.86206897,14,99.50819672,11.48648649,29,24822.6502,10,157.6086957
19.78575929,6.427221172,19.2248062,60.80655325,18.3,99.38366718,5.362776025,50.3,40568.53112,8,39.26274122
20.87320574,4.724880383,17.15976331,41.02870813,16.4,96.02272727,7.797029703,33.4,28837.23981,3,155.8247903
15.32899494,9.833694866,14.19249592,74.98192336,17.6,97.3015873,3.091557669,63.8,48584.33634,5,91.52878888
13.64073007,7.492795389,11.83673469,69.21229587,29.9,94.41233141,5.610098177,60.2,46214.79819,8,102.7133695
14.63951569,9.906439185,15.93673966,68.35443038,24.9,96.81978799,5.62283737,55.3,43785.24584,4,130.3443329
19.31964056,9.242618742,19.56521739,72.07958922,25.4,97.0464135,4.122621564,55.4,45404.47822,9,27.23300122
13.08677098,6.590801328,12.79069767,75.48601233,46.5,96.9924812,4.993252362,60.8,44597.74511,5,139.0243902
18.43233313,7.532149418,18.24925816,64.91120637,22,96.83908046,5.247225025,60.5,45726.06083,12,110.5619499
18.83157241,8.017402113,20.81377152,65.07147296,18.3,98.15668203,8.421052632,45.6,39625.34646,4,47.70234213
23.11621967,8.641975309,22.37687366,64.70838655,18.6,98.21240799,7.990690458,44.4,36093.61181,2,41.11675127
18.60465116,11.95090439,20.73365231,75.83979328,23.6,97.96875,5.187637969,49.8,46094.76516,7,43.51982007
25.43352601,7.167630058,15.89041096,40.46242775,14.7,97.46328438,12.91053228,35.1,27235.91862,10,88.35546476
17.19512195,8.292682927,20.0867052,73.84146341,30.5,93.89416554,5.379442843,58,49473.38061,5,124.1483724
18.9612015,9.386733417,20.59701493,71.33917397,23,97.24238026,4.868154158,57.5,47014.43661,6,158.0613254
18.87240356,7.299703264,21.11111111,73.23442136,25,96.25668449,4.884792627,60.6,50125.27426,5,145.8874459
19.69601013,10.5129829,19.15535445,70.61431286,17.9,97.35682819,6.828193833,51.8,42206.93865,4,125.7165605
23.18757192,9.090909091,31.9286872,80.95512083,18.2,96.40625,2.760736196,63.4,63329.1145,5,61.71875
25.74808629,12.7348643,32.3943662,80.16701461,13.5,95.94594595,2.459016393,66,73740.45647,6,15.6723743
21.36020151,11.03274559,24.64698331,78.53904282,18.4,96.17283951,4.634581105,59.8,53584.12807,5,61.72263682
23.30398757,9.166235111,29.34782609,81.3050233,25.4,97.74236388,4.289544236,67.3,62257.50386,2,96.69504256
25.54434413,11.63037706,31.69572108,80.08497079,15.7,96.04261796,3.189300412,65.6,65394.34916,4,53.25226244
27.31206057,12.54732288,36.37747336,86.20876149,16,97.47774481,2.575107296,71.7,75784.94731,3,31.3975208
17.32620321,7.807486631,16.07347876,72.8342246,30.3,97.42729306,4.366078925,54.9,46124.43163,7,82.34258036
21.35362015,10.12591815,11.27819549,51.8363064,18.3,98.88475836,12.16617211,35.9,27243.87311,14,77.85947712
19.74272931,9.507829978,21.70868347,74.4966443,24.1,98.89196676,4.680038204,53.4,48041.14313,3,105.9241706
20.63120982,9.526592636,20.8869814,73.11513735,21.7,97.08333333,5.025125628,49.9,44939.78744,5,107.6100629
19.52755906,8.713910761,25.25641026,77.37532808,25.3,97.98994975,4.152542373,57.1,49395.43554,3,70.58169692
17.73902586,13.89055923,18.63013699,69.27239928,15.9,98.11827957,3.719008264,59.7,51414.49112,5,19.84723714
22.73755656,16.62895928,18.59504132,63.63122172,18.6,98.37398374,6.916099773,52.5,47444.70033,10,38.60262009
27.48846407,9.558338827,13.23529412,42.64996704,12.1,98.23434992,14.12103746,29.5,24677.89844,8,108.5898354
17.49680715,9.833971903,16.98113208,71.20051086,28.2,96.74054759,5.347593583,53.7,43155.43649,11,58.54205607
19.1195795,14.19185283,20.14010508,71.87910644,17.2,97.7739726,4.884667571,52.3,56947.11136,5,14.37476388
9.959893048,6.016042781,11.35371179,60.22727273,28.6,96.01677149,10.89987326,34.7,30728.28013,2,138.904364
13.03242212,7.438016529,9.062980031,46.40813732,23.8,94.34782609,13.45496009,37.3,26216.56946,8,128.6181521
10.7938321,7.195888064,10.61452514,57.11022273,22.9,96.93140794,7.296137339,41.2,35603.44237,5,79.23076923
11.09010712,6.616257089,10.0931677,66.41461878,28.6,96.98795181,6.553911205,40.9,31930.31359,10,104.4078947
15.67862715,7.410296412,7.625649913,53.90015601,21.3,96.00665557,7.569721116,46.9,31657.18293,11,147.6958525
22.09677419,11.16935484,12.97709924,54.31451613,16.7,98.21930647,13.55932203,25.9,26686.21968,14,179.4500724
19.43241943,11.44781145,11.19402985,59.5959596,15.6,98.84088514,10.30245747,30.2,32097.08987,9,35.09453072
18.35,8.45,11.91066998,55.3,32.4,97.22557298,11.23188406,36.6,30922.75269,6,45.5996352
24.05063291,6.846950518,15.82840237,51.03567319,23.7,98.68613139,10.88664422,31.1,29250.72037,14,187.4865156
18.16230142,4.594246458,14.73029046,50.49377415,32.9,98.36734694,10.14814815,43.2,34706.55605,19,137.0806357
18.77043819,11.3145847,12.54125413,44.01569653,20.6,98.6970684,13.60634082,31.3,27545.1171,8,160.9473684
28.40562004,8.185705559,22.29965157,33.23152108,15.5,99.30795848,13.7195122,24.1,25884.9133,12,237.2463768
19.98714653,7.455012853,15.5088853,58.93316195,21.8,98.72408293,10.21377672,41.8,34662.46765,5,119.8767334
15.77813678,8.292945611,13.78413524,76.73667205,24.6,98.08673469,7.5,48.3,49685.88749,16,146.566693
18.9433603,8.995716326,15.44209215,57.82960495,27.1,98.89162562,10.00901713,40,32843.61744,16,133.058898
13.09309309,5.345345345,13.76451078,69.18918919,37.1,96.01910828,5.982905983,57.7,57518.38595,5,86.13554061
23.83305876,10.87314662,13.8482024,48.43492586,18.2,98.04177546,12.09964413,28.9,28343.05965,25,218.8701923
16.99729486,6.627592426,14.06423034,74.52660054,30.8,98.04560261,4.734158776,54,52654.88762,13,38.70179724
9.733700643,2.984389348,6.713164778,75.52800735,44.2,96.06365159,3.478773585,67.5,53906.40797,10,173.5458167
19.74393531,6.805929919,16.8784029,46.49595687,26,97.17813051,9.875,39.6,32137.92964,5,142.4184261
